id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,packet span,44,61,6,101,375,ship,baseline,monotonic-signal,raise-signal
m002,g002,retry pressure,39,28,29,69,165,watch,edge,drag-penalty,drop-slack
m003,g003,route drift,89,31,28,65,371,ship,recovery,confidence-floor,raise-drag
m004,g004,socket risk,73,29,18,90,368,ship,negative,lane-boundary,lower-confidence
m005,g005,packet span,78,66,18,41,413,ship,baseline,monotonic-signal,raise-signal
m006,g006,retry pressure,70,41,41,57,255,ship,edge,drag-penalty,drop-slack
m007,g007,route drift,74,12,40,27,187,ship,recovery,confidence-floor,raise-drag
m008,g008,socket risk,80,65,9,89,503,ship,negative,lane-boundary,lower-confidence
m009,g009,packet span,51,59,20,58,300,ship,baseline,monotonic-signal,raise-signal
m010,g010,retry pressure,71,47,6,84,438,ship,edge,drag-penalty,drop-slack
m011,g011,route drift,45,60,28,58,246,ship,recovery,confidence-floor,raise-drag
m012,g012,socket risk,79,29,30,80,334,ship,negative,lane-boundary,lower-confidence
m013,g013,packet span,65,51,7,29,363,ship,baseline,monotonic-signal,raise-signal
m014,g014,retry pressure,92,18,5,87,471,ship,edge,drag-penalty,drop-slack
m015,g015,route drift,113,56,34,78,506,ship,recovery,confidence-floor,raise-drag
m016,g016,socket risk,83,72,39,65,385,ship,negative,lane-boundary,lower-confidence
m017,g017,packet span,81,47,5,39,437,ship,baseline,monotonic-signal,raise-signal
m018,g018,retry pressure,70,61,10,67,429,ship,edge,drag-penalty,drop-slack
m019,g019,route drift,72,52,21,86,394,ship,recovery,confidence-floor,raise-drag
m020,g020,socket risk,33,10,18,87,167,watch,negative,lane-boundary,lower-confidence
m021,g021,packet span,114,26,42,68,408,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry pressure,100,61,35,64,446,ship,edge,drag-penalty,drop-slack
m023,g023,route drift,101,27,40,102,400,ship,recovery,confidence-floor,raise-drag
m024,g024,socket risk,105,77,33,27,469,ship,negative,lane-boundary,lower-confidence
m025,g025,packet span,76,25,14,56,354,ship,baseline,monotonic-signal,raise-signal
m026,g026,retry pressure,51,0,6,26,206,ship,edge,drag-penalty,drop-slack
m027,g027,route drift,47,77,52,101,235,ship,recovery,confidence-floor,raise-drag
m028,g028,socket risk,92,77,45,44,386,ship,negative,lane-boundary,lower-confidence
m029,g029,packet span,83,45,26,83,401,ship,baseline,monotonic-signal,raise-signal
m030,g030,retry pressure,113,55,18,57,547,ship,edge,drag-penalty,drop-slack
m031,g031,route drift,48,44,43,92,200,ship,recovery,confidence-floor,raise-drag
m032,g032,socket risk,76,36,5,15,371,ship,negative,lane-boundary,lower-confidence
m033,g033,packet span,89,34,33,86,378,ship,baseline,monotonic-signal,raise-signal
m034,g034,retry pressure,42,60,6,77,341,ship,edge,drag-penalty,drop-slack
m035,g035,route drift,114,57,22,77,559,ship,recovery,confidence-floor,raise-drag
m036,g036,socket risk,110,17,34,25,363,ship,negative,lane-boundary,lower-confidence
